Domain_Time,Duration(s)
2023-03-20 11:22:33,2.438
2023-03-20 11:22:34,2.45136
2023-03-20 11:22:35,2.45668
2023-03-20 11:22:36,2.46062
2023-03-20 11:22:37,2.62786
2023-03-20 11:22:38,2.41713
2023-03-20 11:22:39,2.43456
2023-03-20 11:22:40,2.42824
2023-03-20 11:22:41,2.36205
2023-03-20 11:22:42,2.4137
2023-03-20 11:22:43,2.4147
2023-03-20 11:22:44,2.37723
2023-03-20 11:22:45,2.38623
2023-03-20 11:22:46,2.42421
2023-03-20 11:22:47,2.5239
2023-03-20 11:22:48,2.83585
2023-03-20 11:22:49,62.212
2023-03-20 11:22:50,2.45755
2023-03-20 11:22:51,2.50689
2023-03-20 11:22:52,2.63371
2023-03-20 11:22:53,2.55074
2023-03-20 11:22:54,2.56015
2023-03-20 11:22:55,2.67597
2023-03-20 11:22:56,2.63528
2023-03-20 11:22:57,2.42431
2023-03-20 11:22:58,2.51243
2023-03-20 11:22:59,2.46497
2023-03-20 11:23:00,2.45624
2023-03-20 11:23:01,2.46353
2023-03-20 11:23:02,2.49639
2023-03-20 11:23:03,2.48711
2023-03-20 11:23:04,2.67419
2023-03-20 11:23:05,2.49203
2023-03-20 11:23:06,2.44966
2023-03-20 11:23:07,2.65939
2023-03-20 11:23:08,2.5393
2023-03-20 11:23:09,2.45362
2023-03-20 11:23:10,2.52304
2023-03-20 11:23:11,2.48374
2023-03-20 11:23:12,2.51597
2023-03-20 11:23:13,2.432
2023-03-20 11:23:14,2.51153
2023-03-20 11:23:15,2.56996
2023-03-20 11:23:16,2.45707
2023-03-20 11:23:17,2.49845
2023-03-20 11:23:18,2.44677
2023-03-20 11:23:19,2.49222
2023-03-20 11:23:20,2.44945
2023-03-20 11:23:21,2.48805
2023-03-20 11:23:22,2.43821
2023-03-20 11:23:23,2.47169
2023-03-20 11:23:24,2.45876
2023-03-20 11:23:25,2.56734
2023-03-20 11:23:26,2.50181
2023-03-20 11:23:27,2.45044
2023-03-20 11:23:28,2.4373
2023-03-20 11:23:29,2.45789
2023-03-20 11:23:30,2.47589
2023-03-20 11:23:31,2.45027
2023-03-20 11:23:32,2.47374
2023-03-20 11:23:33,2.49426
2023-03-20 11:23:34,2.43305
2023-03-20 11:23:35,2.44992
2023-03-20 11:23:36,2.54679
2023-03-20 11:23:37,2.50906
2023-03-20 11:23:38,2.46781
2023-03-20 11:23:39,2.60316
2023-03-20 11:23:40,2.54365
2023-03-20 11:23:41,2.47072
2023-03-20 11:23:42,2.47373
2023-03-20 11:23:43,2.50172
2023-03-20 11:23:44,2.72506
2023-03-20 11:23:45,2.44491
2023-03-20 11:23:46,2.45347
2023-03-20 11:23:47,2.43108
2023-03-20 11:23:48,2.52858
2023-03-20 11:23:49,58.04855
2023-03-20 11:23:50,2.44732
2023-03-20 11:23:51,2.52972
2023-03-20 11:23:52,2.48173
2023-03-20 11:23:53,2.55665
2023-03-20 11:23:54,2.49931
2023-03-20 11:23:55,2.50548
2023-03-20 11:23:56,2.96039
2023-03-20 11:23:57,2.43381
2023-03-20 11:23:58,2.505
2023-03-20 11:23:59,2.5426
2023-03-20 11:24:00,2.5492
2023-03-20 11:24:01,2.46192
2023-03-20 11:24:02,2.52197
2023-03-20 11:24:03,2.83221
2023-03-20 11:24:04,2.44417
2023-03-20 11:24:05,2.85114
2023-03-20 11:24:06,2.60415
2023-03-20 11:24:07,2.48914
2023-03-20 11:24:08,2.51254
2023-03-20 11:24:09,2.5846
2023-03-20 11:24:10,2.54851
2023-03-20 11:24:11,2.66616
2023-03-20 11:24:12,2.50338
2023-03-20 11:24:13,2.51857
2023-03-20 11:24:14,2.50312
2023-03-20 11:24:15,2.51441
2023-03-20 11:24:16,2.53859
2023-03-20 11:24:17,2.4749
2023-03-20 11:24:18,2.54877
2023-03-20 11:24:19,2.4998
2023-03-20 11:24:20,2.47172
2023-03-20 11:24:21,2.48439
2023-03-20 11:24:22,2.44366
2023-03-20 11:24:23,2.47874
2023-03-20 11:24:24,2.4905
2023-03-20 11:24:25,2.48152
2023-03-20 11:24:26,2.46761
2023-03-20 11:24:27,2.5538
2023-03-20 11:24:28,2.5013
2023-03-20 11:24:29,2.60436
2023-03-20 11:24:30,2.94788
2023-03-20 11:24:31,2.71947
2023-03-20 11:24:32,2.49912
2023-03-20 11:24:33,2.48673
2023-03-20 11:24:34,2.52392
2023-03-20 11:24:35,2.70112
2023-03-20 11:24:36,2.52745
2023-03-20 11:24:37,2.43176
2023-03-20 11:24:38,2.52854
2023-03-20 11:24:39,2.50032
2023-03-20 11:24:40,2.72929
2023-03-20 11:24:41,2.54713
2023-03-20 11:24:42,2.53521
2023-03-20 11:24:43,2.50609
2023-03-20 11:24:44,2.51074
2023-03-20 11:24:45,2.65561
2023-03-20 11:24:46,2.62835
2023-03-20 11:24:47,2.58494
2023-03-20 11:24:48,2.9619
2023-03-20 11:24:49,59.09735
2023-03-20 11:24:50,2.49347
2023-03-20 11:24:51,2.69921
2023-03-20 11:24:52,2.75113
2023-03-20 11:24:53,2.50454
2023-03-20 11:24:54,2.49694
2023-03-20 11:24:55,2.49178
2023-03-20 11:24:56,2.44315
2023-03-20 11:24:57,2.46168
2023-03-20 11:24:58,2.56397
2023-03-20 11:24:59,2.55791
2023-03-20 11:25:00,2.5741
2023-03-20 11:25:01,2.45225
2023-03-20 11:25:02,2.46774
2023-03-20 11:25:03,2.47312
2023-03-20 11:25:04,2.43985
2023-03-20 11:25:05,2.45589
2023-03-20 11:25:06,2.63018
2023-03-20 11:25:07,2.47272
2023-03-20 11:25:08,2.48522
2023-03-20 11:25:09,2.71973
2023-03-20 11:25:10,2.65542
2023-03-20 11:25:11,2.42805
2023-03-20 11:25:12,2.46365
2023-03-20 11:25:13,2.68236
2023-03-20 11:25:14,2.49332
2023-03-20 11:25:15,2.45674
2023-03-20 11:25:16,2.49777
2023-03-20 11:25:17,2.46981
2023-03-20 11:25:18,2.50098
2023-03-20 11:25:19,2.48881
2023-03-20 11:25:20,2.52837
2023-03-20 11:25:21,2.50516
2023-03-20 11:25:22,2.48872
2023-03-20 11:25:23,2.52727
2023-03-20 11:25:24,2.56849
2023-03-20 11:25:25,2.53158
2023-03-20 11:25:26,2.60337
2023-03-20 11:25:27,2.52561
2023-03-20 11:25:28,2.50914
2023-03-20 11:25:29,2.52636
2023-03-20 11:25:30,2.49143
2023-03-20 11:25:31,2.46264
2023-03-20 11:25:32,2.44703
2023-03-20 11:25:33,2.68437
2023-03-20 11:25:34,2.50058
2023-03-20 11:25:35,2.48575
2023-03-20 11:25:36,2.4576
2023-03-20 11:25:37,2.48781
2023-03-20 11:25:38,2.48437
2023-03-20 11:25:39,2.67675
2023-03-20 11:25:40,2.42737
2023-03-20 11:25:41,2.49869
2023-03-20 11:25:42,2.50375
2023-03-20 11:25:43,2.51292
2023-03-20 11:25:44,2.59871
2023-03-20 11:25:45,2.48558
2023-03-20 11:25:46,2.71035
2023-03-20 11:25:47,2.56582
2023-03-20 11:25:48,2.54172
2023-03-20 11:25:49,61.3646
2023-03-20 11:25:50,2.50383
2023-03-20 11:25:51,2.53721
2023-03-20 11:25:52,2.51032
2023-03-20 11:25:53,2.50517
2023-03-20 11:25:54,2.52469
2023-03-20 11:25:55,2.49679
2023-03-20 11:25:56,2.46518
2023-03-20 11:25:57,2.5143
2023-03-20 11:25:58,2.50069
2023-03-20 11:25:59,2.48709
2023-03-20 11:26:00,2.6694
2023-03-20 11:26:01,2.65757
2023-03-20 11:26:02,2.54663
2023-03-20 11:26:03,2.49781
2023-03-20 11:26:04,2.52061
2023-03-20 11:26:05,2.47648
2023-03-20 11:26:06,2.53894
2023-03-20 11:26:07,2.49194
2023-03-20 11:26:08,2.51048
2023-03-20 11:26:09,2.61428
2023-03-20 11:26:10,2.54482
2023-03-20 11:26:11,2.49074
2023-03-20 11:26:12,2.50527
2023-03-20 11:26:13,2.70725
2023-03-20 11:26:14,2.50721
2023-03-20 11:26:15,2.51569
2023-03-20 11:26:16,2.52065
2023-03-20 11:26:17,2.49816
2023-03-20 11:26:18,2.46003
2023-03-20 11:26:19,2.48079
2023-03-20 11:26:20,2.47644
2023-03-20 11:26:21,2.47731
2023-03-20 11:26:22,2.69418
2023-03-20 11:26:23,2.72869
2023-03-20 11:26:24,2.50955
2023-03-20 11:26:25,2.48678
2023-03-20 11:26:26,2.538
2023-03-20 11:26:27,2.51212
2023-03-20 11:26:28,2.56026
2023-03-20 11:26:29,2.46269
2023-03-20 11:26:30,2.80866
2023-03-20 11:26:31,2.44813
2023-03-20 11:26:32,2.50261
2023-03-20 11:26:33,2.55469
2023-03-20 11:26:34,2.49724
2023-03-20 11:26:35,2.57927
2023-03-20 11:26:36,2.44694
2023-03-20 11:26:37,2.54868
2023-03-20 11:26:38,2.40781
2023-03-20 11:26:39,2.69667
2023-03-20 11:26:40,2.57639
2023-03-20 11:26:41,2.47717
2023-03-20 11:26:42,2.64937
2023-03-20 11:26:43,2.45315
2023-03-20 11:26:44,2.49689
2023-03-20 11:26:45,2.49699
2023-03-20 11:26:46,2.46404
2023-03-20 11:26:47,2.45344
2023-03-20 11:26:48,2.64594
2023-03-20 11:26:49,58.65444
2023-03-20 11:26:50,2.68226
2023-03-20 11:26:51,2.55263
2023-03-20 11:26:52,2.65184
2023-03-20 11:26:53,2.47564
2023-03-20 11:26:54,2.51402
2023-03-20 11:26:55,2.50435
2023-03-20 11:26:56,2.44193
2023-03-20 11:26:57,2.48813
2023-03-20 11:26:58,2.47512
2023-03-20 11:26:59,2.47902
2023-03-20 11:27:00,2.66827
2023-03-20 11:27:01,2.48907
2023-03-20 11:27:02,2.54839
2023-03-20 11:27:03,2.52627
2023-03-20 11:27:04,2.6394
2023-03-20 11:27:05,2.48621
2023-03-20 11:27:06,2.4289
2023-03-20 11:27:07,2.66457
2023-03-20 11:27:08,2.42731
2023-03-20 11:27:09,2.47408
2023-03-20 11:27:10,2.56314
2023-03-20 11:27:11,2.4671
2023-03-20 11:27:12,2.52575
2023-03-20 11:27:13,2.4629
2023-03-20 11:27:14,2.43265
2023-03-20 11:27:15,2.49281
2023-03-20 11:27:16,2.52419
2023-03-20 11:27:17,2.47394
2023-03-20 11:27:18,2.60673
2023-03-20 11:27:19,2.44579
2023-03-20 11:27:20,2.49468
2023-03-20 11:27:21,2.50238
2023-03-20 11:27:22,2.50435
2023-03-20 11:27:23,2.76114
2023-03-20 11:27:24,2.45807
2023-03-20 11:27:25,2.49195
2023-03-20 11:27:26,2.46931
2023-03-20 11:27:27,2.55911
2023-03-20 11:27:28,2.47711
2023-03-20 11:27:29,2.49139
2023-03-20 11:27:30,2.68388
2023-03-20 11:27:31,2.48564
2023-03-20 11:27:32,2.48825
2023-03-20 11:27:33,2.53414
2023-03-20 11:27:34,2.52439
2023-03-20 11:27:35,2.48954
2023-03-20 11:27:36,2.50841
2023-03-20 11:27:37,2.53888
2023-03-20 11:27:38,2.48074
2023-03-20 11:27:39,2.43276
2023-03-20 11:27:40,2.4414
2023-03-20 11:27:41,2.4476
2023-03-20 11:27:42,2.52957
2023-03-20 11:27:43,2.48835
2023-03-20 11:27:44,2.53892
2023-03-20 11:27:45,2.48278
2023-03-20 11:27:46,2.47139
2023-03-20 11:27:47,2.50786
2023-03-20 11:27:48,2.56097
2023-03-20 11:27:49,61.81968
2023-03-20 11:27:50,2.44092
2023-03-20 11:27:51,2.53411
2023-03-20 11:27:52,2.52714
2023-03-20 11:27:53,2.55635
2023-03-20 11:27:54,2.46234
2023-03-20 11:27:55,2.44331
2023-03-20 11:27:56,2.46406
2023-03-20 11:27:57,2.49556
2023-03-20 11:27:58,2.4615
2023-03-20 11:27:59,2.86045
2023-03-20 11:28:00,2.4594
2023-03-20 11:28:01,2.64344
2023-03-20 11:28:02,2.50729
2023-03-20 11:28:03,2.48868
2023-03-20 11:28:04,2.40992
2023-03-20 11:28:05,2.41772
2023-03-20 11:28:06,2.44799
2023-03-20 11:28:07,2.49225
2023-03-20 11:28:08,2.5185
2023-03-20 11:28:09,2.57185
2023-03-20 11:28:10,2.45862
2023-03-20 11:28:11,2.48436
2023-03-20 11:28:12,2.57821
2023-03-20 11:28:13,2.53699
2023-03-20 11:28:14,2.65849
2023-03-20 11:28:15,2.47827
2023-03-20 11:28:16,2.50765
2023-03-20 11:28:17,2.55858
2023-03-20 11:28:18,2.49721
2023-03-20 11:28:19,2.46974
2023-03-20 11:28:20,2.46074
2023-03-20 11:28:21,2.53713
2023-03-20 11:28:22,2.4576
2023-03-20 11:28:23,2.50778
2023-03-20 11:28:24,2.48002
2023-03-20 11:28:25,2.46356
2023-03-20 11:28:26,2.47673
2023-03-20 11:28:27,2.47569
2023-03-20 11:28:28,2.48986
2023-03-20 11:28:29,2.54252
2023-03-20 11:28:30,2.45287
2023-03-20 11:28:31,2.64929
2023-03-20 11:28:32,2.39842
2023-03-20 11:28:33,2.48216
2023-03-20 11:28:34,2.51441
2023-03-20 11:28:35,2.50172
2023-03-20 11:28:36,2.44299
2023-03-20 11:28:37,2.50988
2023-03-20 11:28:38,2.5184
2023-03-20 11:28:39,2.51854
2023-03-20 11:28:40,2.67386
2023-03-20 11:28:41,2.54191
2023-03-20 11:28:42,2.48974
2023-03-20 11:28:43,2.49121
2023-03-20 11:28:44,2.53009
2023-03-20 11:28:45,2.46946
2023-03-20 11:28:46,2.63909
2023-03-20 11:28:47,2.51581
2023-03-20 11:28:48,2.76431
2023-03-20 11:28:49,59.85191
2023-03-20 11:28:50,2.55504
2023-03-20 11:28:51,2.65864
2023-03-20 11:28:52,2.43442
2023-03-20 11:28:53,2.46493
2023-03-20 11:28:54,2.47311
2023-03-20 11:28:55,2.523
2023-03-20 11:28:56,2.44436
2023-03-20 11:28:57,2.47153
2023-03-20 11:28:58,2.51066
2023-03-20 11:28:59,2.56231
2023-03-20 11:29:00,2.68766
2023-03-20 11:29:01,2.50673
2023-03-20 11:29:02,2.4793
2023-03-20 11:29:03,2.49209
2023-03-20 11:29:04,2.50753
2023-03-20 11:29:05,2.49579
2023-03-20 11:29:06,2.46298
2023-03-20 11:29:07,2.47409
2023-03-20 11:29:08,2.52913
2023-03-20 11:29:09,2.44935
2023-03-20 11:29:10,2.47981
2023-03-20 11:29:11,2.68547
2023-03-20 11:29:12,2.65549
2023-03-20 11:29:13,2.43587
2023-03-20 11:29:14,2.78307
2023-03-20 11:29:15,2.65215
2023-03-20 11:29:16,2.62772
2023-03-20 11:29:17,2.46158
2023-03-20 11:29:18,2.45121
2023-03-20 11:29:19,2.48336
2023-03-20 11:29:20,2.47518
2023-03-20 11:29:21,2.49289
2023-03-20 11:29:22,2.51632
2023-03-20 11:29:23,2.48441
2023-03-20 11:29:24,2.8609
2023-03-20 11:29:25,2.44506
2023-03-20 11:29:26,2.48589
2023-03-20 11:29:27,2.51978
2023-03-20 11:29:28,2.45001
2023-03-20 11:29:29,2.50414
2023-03-20 11:29:30,2.51958
2023-03-20 11:29:31,2.49138
2023-03-20 11:29:32,2.43519
2023-03-20 11:29:33,2.50488
2023-03-20 11:29:34,2.4643
2023-03-20 11:29:35,2.59112
2023-03-20 11:29:36,2.50895
2023-03-20 11:29:37,2.66912
2023-03-20 11:29:38,2.44048
2023-03-20 11:29:39,2.44933
2023-03-20 11:29:40,2.47435
2023-03-20 11:29:41,2.6655
2023-03-20 11:29:42,2.45379
2023-03-20 11:29:43,2.47142
2023-03-20 11:29:44,2.5331
2023-03-20 11:29:45,2.46918
2023-03-20 11:29:46,2.52337
2023-03-20 11:29:47,2.64629
2023-03-20 11:29:48,2.47264
2023-03-20 11:29:49,59.31136
2023-03-20 11:29:50,2.52322
2023-03-20 11:29:51,2.47541
2023-03-20 11:29:52,2.65728
2023-03-20 11:29:53,2.74753
2023-03-20 11:29:54,2.70381
2023-03-20 11:29:55,2.65921
2023-03-20 11:29:56,2.50052
2023-03-20 11:29:57,2.51035
2023-03-20 11:29:58,2.53478
2023-03-20 11:29:59,2.50363
2023-03-20 11:30:00,2.4723
2023-03-20 11:30:01,2.46402
2023-03-20 11:30:02,2.50935
2023-03-20 11:30:03,2.54156
2023-03-20 11:30:04,2.63226
2023-03-20 11:30:05,2.49814
2023-03-20 11:30:06,2.447
2023-03-20 11:30:07,2.46045
2023-03-20 11:30:08,2.47848
2023-03-20 11:30:09,2.55141
2023-03-20 11:30:10,2.51777
2023-03-20 11:30:11,2.54312
2023-03-20 11:30:12,2.47461
2023-03-20 11:30:13,2.69735
2023-03-20 11:30:14,2.50255
2023-03-20 11:30:15,2.52268
2023-03-20 11:30:16,2.53383
2023-03-20 11:30:17,2.48326
2023-03-20 11:30:18,2.54042
2023-03-20 11:30:19,2.51482
2023-03-20 11:30:20,2.45896
2023-03-20 11:30:21,2.5284
2023-03-20 11:30:22,2.46041
2023-03-20 11:30:23,2.53464
2023-03-20 11:30:24,2.48258
2023-03-20 11:30:25,2.46976
2023-03-20 11:30:26,2.84356
2023-03-20 11:30:27,2.47236
2023-03-20 11:30:28,2.47213
2023-03-20 11:30:29,2.88793
2023-03-20 11:30:30,2.50997
2023-03-20 11:30:31,2.45981
2023-03-20 11:30:32,2.75582
2023-03-20 11:30:33,2.43698
2023-03-20 11:30:34,2.45837
2023-03-20 11:30:35,2.43746
2023-03-20 11:30:36,2.49967
2023-03-20 11:30:37,2.51944
2023-03-20 11:30:38,2.56449
2023-03-20 11:30:39,2.46593
2023-03-20 11:30:40,2.69636
2023-03-20 11:30:41,2.47677
2023-03-20 11:30:42,2.47701
2023-03-20 11:30:43,2.50939
2023-03-20 11:30:44,2.71323
2023-03-20 11:30:45,2.61708
2023-03-20 11:30:46,2.53232
2023-03-20 11:30:47,2.49847
2023-03-20 11:30:48,2.90508
2023-03-20 11:30:49,0.53705
2023-03-20 11:30:50,8.16713
2023-03-20 11:30:51,4.75529
2023-03-20 11:30:52,113.25925
2023-03-20 11:30:53,2.50309
2023-03-20 11:30:54,2.50874
2023-03-20 11:30:55,2.4692
2023-03-20 11:30:56,2.45818
2023-03-20 11:30:57,2.40344
2023-03-20 11:30:58,2.70339
2023-03-20 11:30:59,2.68508
2023-03-20 11:31:00,2.43079
2023-03-20 11:31:01,2.47084
2023-03-20 11:31:02,2.53975
2023-03-20 11:31:03,2.45836
2023-03-20 11:31:04,2.48929
2023-03-20 11:31:05,2.72133
2023-03-20 11:31:06,2.68924
2023-03-20 11:31:07,2.47556
2023-03-20 11:31:08,2.40865
2023-03-20 11:31:09,2.5159
2023-03-20 11:31:10,2.42773
2023-03-20 11:31:11,2.50216
2023-03-20 11:31:12,2.48749
2023-03-20 11:31:13,2.50523
2023-03-20 11:31:14,2.50843
2023-03-20 11:31:15,2.49046
2023-03-20 11:31:16,2.51864
2023-03-20 11:31:17,2.42197
2023-03-20 11:31:18,2.46474
2023-03-20 11:31:19,2.4954
2023-03-20 11:31:20,2.49734
2023-03-20 11:31:21,2.5265
2023-03-20 11:31:22,2.67173
2023-03-20 11:31:23,2.55781
2023-03-20 11:31:24,2.48823
2023-03-20 11:31:25,2.47643
2023-03-20 11:31:26,2.68546
2023-03-20 11:31:27,2.73124
2023-03-20 11:31:28,2.46512
2023-03-20 11:31:29,2.62472
2023-03-20 11:31:30,2.50289
2023-03-20 11:31:31,2.63169
2023-03-20 11:31:32,2.39542
2023-03-20 11:31:33,2.51523
2023-03-20 11:31:34,2.47047
2023-03-20 11:31:35,2.44146
2023-03-20 11:31:36,2.43065
2023-03-20 11:31:37,2.49778
2023-03-20 11:31:38,2.47241
2023-03-20 11:31:39,2.42711
2023-03-20 11:31:40,2.49094
2023-03-20 11:31:41,2.46259
2023-03-20 11:31:42,2.41975
2023-03-20 11:31:43,2.44447
2023-03-20 11:31:44,2.53938
2023-03-20 11:31:45,2.48449
2023-03-20 11:31:46,2.46505
2023-03-20 11:31:47,2.4451
2023-03-20 11:31:48,2.47748
2023-03-20 11:31:49,2.49077
2023-03-20 11:31:50,2.6321
2023-03-20 11:31:51,2.58322
2023-03-20 11:31:52,60.57325
2023-03-20 11:31:53,2.39662
2023-03-20 11:31:54,2.49613
2023-03-20 11:31:55,2.67865
2023-03-20 11:31:56,2.40089
2023-03-20 11:31:57,2.70859
2023-03-20 11:31:58,2.38585
2023-03-20 11:31:59,2.51987
2023-03-20 11:32:00,2.42759
2023-03-20 11:32:01,2.64984
2023-03-20 11:32:02,2.45155
2023-03-20 11:32:03,2.45723
2023-03-20 11:32:04,2.46692
2023-03-20 11:32:05,2.41931
2023-03-20 11:32:06,2.61926
2023-03-20 11:32:07,2.45646
2023-03-20 11:32:08,2.47781
2023-03-20 11:32:09,2.55314
2023-03-20 11:32:10,2.69234
2023-03-20 11:32:11,2.65599
2023-03-20 11:32:12,2.61563
2023-03-20 11:32:13,2.47683
2023-03-20 11:32:14,2.42369
2023-03-20 11:32:15,2.45203
2023-03-20 11:32:16,2.43938
2023-03-20 11:32:17,2.46944
2023-03-20 11:32:18,2.45433
2023-03-20 11:32:19,2.44517
2023-03-20 11:32:20,2.43445
2023-03-20 11:32:21,2.62588
2023-03-20 11:32:22,2.43753
2023-03-20 11:32:23,2.49144
2023-03-20 11:32:24,2.54325
2023-03-20 11:32:25,2.44166
2023-03-20 11:32:26,2.41738
2023-03-20 11:32:27,2.55408
2023-03-20 11:32:28,2.50469
2023-03-20 11:32:29,2.47923
2023-03-20 11:32:30,2.41828
2023-03-20 11:32:31,2.50322
2023-03-20 11:32:32,2.46656
2023-03-20 11:32:33,2.42163
2023-03-20 11:32:34,2.67483
2023-03-20 11:32:35,2.66915
2023-03-20 11:32:36,2.46125
2023-03-20 11:32:37,2.47234
2023-03-20 11:32:38,2.64614
2023-03-20 11:32:39,2.44393
2023-03-20 11:32:40,2.47628
2023-03-20 11:32:41,2.5289
2023-03-20 11:32:42,2.43844
2023-03-20 11:32:43,2.42756
2023-03-20 11:32:44,2.45152
2023-03-20 11:32:45,2.48062
2023-03-20 11:32:46,2.41562
2023-03-20 11:32:47,2.44618
2023-03-20 11:32:48,2.49851
2023-03-20 11:32:49,2.44369
2023-03-20 11:32:50,2.47521
2023-03-20 11:32:51,2.69142
2023-03-20 11:32:52,60.24925
2023-03-20 11:32:53,3.04336
2023-03-20 11:32:54,2.46922
2023-03-20 11:32:55,2.44868
2023-03-20 11:32:56,2.56164
2023-03-20 11:32:57,2.72284
2023-03-20 11:32:58,2.46011
2023-03-20 11:32:59,2.6508
2023-03-20 11:33:00,2.51184
2023-03-20 11:33:01,2.41638
2023-03-20 11:33:02,2.43343
2023-03-20 11:33:03,2.52136
2023-03-20 11:33:04,2.48471
2023-03-20 11:33:05,2.53304
2023-03-20 11:33:06,2.47466
2023-03-20 11:33:07,2.5028
2023-03-20 11:33:08,2.48489
2023-03-20 11:33:09,2.45181
2023-03-20 11:33:10,2.44934
2023-03-20 11:33:11,2.4947
2023-03-20 11:33:12,2.46454
2023-03-20 11:33:13,2.41602
2023-03-20 11:33:14,2.47295
2023-03-20 11:33:15,2.9894
2023-03-20 11:33:16,2.48228
2023-03-20 11:33:17,2.50333
2023-03-20 11:33:18,2.43789
2023-03-20 11:33:19,2.47514
2023-03-20 11:33:20,2.468
2023-03-20 11:33:21,2.52287
2023-03-20 11:33:22,2.43723
2023-03-20 11:33:23,2.43495
2023-03-20 11:33:24,2.5061
2023-03-20 11:33:25,2.56216
2023-03-20 11:33:26,2.49704
2023-03-20 11:33:27,2.49701
2023-03-20 11:33:28,2.5283
2023-03-20 11:33:29,2.46457
2023-03-20 11:33:30,2.53159
2023-03-20 11:33:31,2.51088
2023-03-20 11:33:32,2.48845
2023-03-20 11:33:33,2.44166
2023-03-20 11:33:34,2.46416
2023-03-20 11:33:35,2.46781
2023-03-20 11:33:36,2.43609
2023-03-20 11:33:37,2.46139
2023-03-20 11:33:38,2.77188
2023-03-20 11:33:39,2.45862
2023-03-20 11:33:40,2.47169
2023-03-20 11:33:41,2.45375
2023-03-20 11:33:42,2.55607
2023-03-20 11:33:43,2.7144
2023-03-20 11:33:44,2.49846
2023-03-20 11:33:45,2.4993
2023-03-20 11:33:46,2.95433
2023-03-20 11:33:47,2.50792
2023-03-20 11:33:48,2.46853
2023-03-20 11:33:49,2.56872
2023-03-20 11:33:50,2.47505
2023-03-20 11:33:51,2.4758
2023-03-20 11:33:52,59.00008
2023-03-20 11:33:53,2.43857
2023-03-20 11:33:54,2.55176
2023-03-20 11:33:55,2.50823
2023-03-20 11:33:56,2.79797
2023-03-20 11:33:57,2.51611
2023-03-20 11:33:58,2.70549
2023-03-20 11:33:59,2.49212
2023-03-20 11:34:00,2.46308
2023-03-20 11:34:01,2.48095
2023-03-20 11:34:02,2.52487
2023-03-20 11:34:03,2.43761
2023-03-20 11:34:04,2.52167
2023-03-20 11:34:05,2.53179
2023-03-20 11:34:06,2.43824
2023-03-20 11:34:07,2.40448
2023-03-20 11:34:08,2.70021
2023-03-20 11:34:09,2.46496
2023-03-20 11:34:10,2.5187
2023-03-20 11:34:11,2.53244
2023-03-20 11:34:12,2.52758
2023-03-20 11:34:13,2.68092
2023-03-20 11:34:14,2.50371
2023-03-20 11:34:15,2.94522
2023-03-20 11:34:16,2.47078
2023-03-20 11:34:17,2.71858
2023-03-20 11:34:18,2.6697
2023-03-20 11:34:19,2.48225
2023-03-20 11:34:20,2.47766
2023-03-20 11:34:21,2.51781
2023-03-20 11:34:22,2.54734
2023-03-20 11:34:23,2.49662
2023-03-20 11:34:24,2.5035
2023-03-20 11:34:25,2.49049
2023-03-20 11:34:26,2.50958
2023-03-20 11:34:27,2.68478
2023-03-20 11:34:28,2.52524
2023-03-20 11:34:29,2.44652
2023-03-20 11:34:30,2.48217
2023-03-20 11:34:31,2.49126
2023-03-20 11:34:32,2.53763
2023-03-20 11:34:33,2.46283
2023-03-20 11:34:34,2.43843
2023-03-20 11:34:35,2.47356
2023-03-20 11:34:36,2.55155
2023-03-20 11:34:37,2.50742
2023-03-20 11:34:38,2.49903
2023-03-20 11:34:39,2.49243
2023-03-20 11:34:40,2.70383
2023-03-20 11:34:41,2.46867
2023-03-20 11:34:42,2.46668
2023-03-20 11:34:43,2.52204
2023-03-20 11:34:44,2.63784
2023-03-20 11:34:45,2.48886
2023-03-20 11:34:46,2.44024
2023-03-20 11:34:47,2.62069
2023-03-20 11:34:48,2.46981
2023-03-20 11:34:49,2.4643
2023-03-20 11:34:50,2.62351
2023-03-20 11:34:51,2.78596
2023-03-20 11:34:52,59.48651
2023-03-20 11:34:53,2.5628
2023-03-20 11:34:54,2.49869
2023-03-20 11:34:55,2.57248
2023-03-20 11:34:56,2.47633
2023-03-20 11:34:57,2.45926
2023-03-20 11:34:58,2.48451
2023-03-20 11:34:59,2.45557
2023-03-20 11:35:00,2.52181
2023-03-20 11:35:01,2.52682
2023-03-20 11:35:02,2.57753
2023-03-20 11:35:03,2.4856
2023-03-20 11:35:04,2.47124
2023-03-20 11:35:05,2.60341
2023-03-20 11:35:06,2.48568
2023-03-20 11:35:07,2.426
2023-03-20 11:35:08,2.44173
2023-03-20 11:35:09,2.51574
2023-03-20 11:35:10,2.44575
2023-03-20 11:35:11,2.47236
2023-03-20 11:35:12,2.48925
2023-03-20 11:35:13,2.47955
2023-03-20 11:35:14,2.48639
2023-03-20 11:35:15,2.49858
2023-03-20 11:35:16,2.39905
2023-03-20 11:35:17,2.50726
2023-03-20 11:35:18,2.46336
2023-03-20 11:35:19,2.52264
2023-03-20 11:35:20,2.46211
2023-03-20 11:35:21,2.46923
2023-03-20 11:35:22,2.4585
2023-03-20 11:35:23,2.4862
2023-03-20 11:35:24,2.51275
2023-03-20 11:35:25,2.46199
2023-03-20 11:35:26,2.70694
2023-03-20 11:35:27,2.8937
2023-03-20 11:35:28,2.48577
2023-03-20 11:35:29,2.41611
